酷爱西山水石妍，戒坛古木岫云泉。何时作主当千日，前度经过垂十年。	1
纵赦斧斤松半死，漫猜车马壑难专。昆湖劫烬行行出，莫拟逶迤御宿川。	1
旧忆淞江经岁别，春阴无俚叹宾虹。生平能事都如此，浦溆渔舟着意工。	1
眼底云山意已奇，别从画里更题诗。无端写尽春明梦，肠断前人且未知。	1
点缀溪山着此翁，扶筇尽日倚高松。悬知四海皆秋气，却爱残阳晚更红。	1
蹑天高路自逶迤，吹尽残梅雪满枝。下有培塿上松柏，一身来去独迟迟。	1
菱芡葭荷着意生，陂塘风物爱湖城。扁舟南去应回首，槐柳深深旧帝京。	1
泼墨挥毫别有神，北碑南帖辨尤真。幽栖近忆梅源路，独以书名属此人。	1
调瑟更番说改弦，妙歌投俗只堪怜。人间不见迢迢谷，移勒山庭亦足贤。	1
怪石长松共寂寥，蕨薇将尽日萧萧。鹂砭词客无人识，自是名高迹欲遥。	1
空山一鹤断霜翎，北塞春来草未青。有客才名满天下，可无他日叹华亭。	1
过阙车声日几回，雪中前夜有轻雷。西山一角寻常见，春至岩花已漫开。	1
浩荡闲鸥意未驯，拿舟有梦落烟津。亦知穷海生桑后，一水盈盈阒绝人。	1
城南枯树唐时物，每过山门一省寻。已失婆娑当日态，托根曾不在山深。	1
南风三日不成雨，化作春云绿似螺。不负小楼辽望意，看花评画忆鹰阿。	1
山水清幽善写怀，擅长尺幅画尤佳。澄江八景珍奇品，淡远风高出众侪。	1
善藏书画爱清嘉，不愧名流赏鉴家。泼墨吮毫山水作，元人意得兴偏赊。	1
孤村傍山麓，夏木有清阴。远水泛澄碧，暮蝉空好音。	1
兴来每独往，时复一登临。暝色苍茫里，翛然见古心。	1
清川带长薄，斜景落空山。林暗归樵语，江明独鸟还。	1
愿求栖影处，难得此心閒。渐见炊烟冱，萧萧芦荻湾。	1
古寺藏修竹，滞舟宿蓼花。不知红树里，多少野人家。	1
木落四山空，烟笼一溪碧。时有捕鱼人，维舟在芦荻。	1
茅屋依青嶂，柴门掩绿苔。万竿修竹里，日暮一筇来。	1
并刀不剪愁千斛，却剪溪山成小幅。无边暝色送归鸦，有信寒风催落木。	1
吴侬生长吴江曲，尽日沦涟看不足。儿时解把钓鱼竿，老去玄真歌懒续。	1
何年楼阁起山隈，野客登临望眼开。远岭腾空攒激浪，危松倚壁响奔雷。	1
云烟散处长天静，丽日斜时众鸟回。我爱此翁援巨笔，画成尺幅纳崔嵬。	1
桂林之水如春酒，桂林之山皆醉翁。醉翁饮酒醉不已，一一颠倒春风中。	1
我骖鸾过初俯视，颇疑造物此游戏。咳唾珠玉落九天，雕镌磨琢纷棋置。	1
或如戈矛或爪牙，或抽如笋开如花。或曳清江如曳带，或披薄雾如披纱。	1
或追或伏或相斗，或惊或仆或相救。来者旁观如攒头，去者不顾如拂袖。	1
厚坤万古闷灵奇，忽破悭囊倾出之。人言造物元公道，而于此也将无私。	1
飞飞我复东南往，小憩未能恣探赏。欲叫虞舜云正愁，回首苍梧月渐朗。	1
吾爱桂林与阳朔，水清见底乐知鱼。奇峰都是丹青笔，绘出西南好画图。	1
圣母贤王造两朝，个臣风烈屹云霄。江河世局非难挽，箕尾忠魂不可招。	1
大事能无韩魏国，中枢谁复李文饶。白头弟子披遗墨，相对苍茫泪似潮。	1
名山大泽数庐鄱，山水情深尽可歌。岂必追星娱世俗，天才出自草根多。	1
盛时灯月宵，处处笙歌美。同作太平人，肩毂交纨绮。	1
今来人事殊，灯市非前比。寂寞月空明，没入江村里。	1
松下弹古琴，莫惜无人听。小僮倚石眠，一觉未曾醒。	1
孤舟冒烟雨，危坐把钓竿。霜叶红于花，寂寞无人看。	1
一代遗民痛劫灰，闻师从听笑声哀。滇边山色俱无那，迸入苍浪泼墨来。	1
壶里乾坤画里诗，环中象外两难知。偶凭心意图真假，如是我观慰梦思。	1
渲染已嫌非淡泊，缄题更怕著瑕疵。欲寻石隐兼充隐，泼墨涂丹未可期。	1
太岳移来作小峰，依然挺拔插青空。一江秋水流天外，四季春风掌握中。	1
结庐尘外伴青山，早沐松风晚听泉。昨夜酒酣三更后，今朝送客到江边。	1
试将能事促经营，随意濡毫刻意成。归去万松新绕屋，溪流寒夜助涛声。	1
屡借虫鱼折简呼，卧游复慰此心孤。压舟私喜归装重，远挟名山过蠡湖。	1
欲将旧迹访云林，古寺斜阳碧藓深。幸得斯图今一见，区区堪慰卅年心。	1
桐楼一上一伤神，满目沧桑劫后身。写出杜陵天宝句，断桥烟柳不成春。	1
一径入村落，危桥断木支。苍山淩倒影，疏树弄寒漪。	1
幽意随孤艇，秋光上短篱。何人解尘网，归卧白云陲。	1
秋云淡无际，江上已凉天。高树碧垂幄，乱山青入船。	1
光阴仍此日，萧槭入残年。向晚西风急，孤村沉暮烟。	1
八百连云策蹇驴，顽峰丑石尽夔魖。西行未入嘉陵驿，巳在吴生画里居。	1
江南春到鳜鱼肥，欸乃烟波一棹归。开遍桃花千万树，霞天展与乱莺飞。	1
衙排画戟寝凝香，却羡渔村草舍凉。比似朱门琴一曲，平沙落雁忆潇湘。	1
峥嵘诗思满王都，又写青苍蜀道图。永忘江湖成独往，可堪梦寂尚歧途。	1
灯前我拟皤双鬓，花下君谁饷百壶。便趁吴船西上峡，眼中了了见夔巫。	1
山色如泼墨，滃郁含云气。速棹扁舟回，莫待风雨至。	1
西风无地著兰根，未读黄书已断魂。细雨潇潇梦何处，江东云树拥孤村。	1
尺幅丹青一抹秋，山容清瘦似工愁。何时盖顶苍崖下，收拾云烟作卧游。	1
石壁高崖芳草萋，晴岚秀色映澄漪。丹青涂罢心襟旷，又向临边题小诗。	1
云暗天低日色沉，丛林如束立森森。光摇银海溪声寂，雪压霜桥马迹深。	1
闭户唯钟温腹酒，冻柯不见宿枝禽。世间更有奇骚客，欲觅梅花作苦吟。	1
桂香桐叶逐风飞，万里关河千嶂巍。沙白渚清秋岸阔，林疏枫醉远村微。	1
稻登新圃思乡国，雁度长空念旧扉。瘦马乱山游子倦，东篱菊好正须归。	1
熏风绵雨四山青，激瀑争喧野水平。桑椹初甜蝉语响，樱桃已熟藕花明。	1
鲜鲈先自渔郎得，新笋同为远客烹。人醉庐边浓荫下，卧听松子落阶声。	1
万绿含烟映竹斋，撩人春色带香回。仓庚啼处杏腮动，蛱蝶飞时柳眼开。	1
须向远乡寻翠壑，会从东主乞黄醅。故人若许懵腾醉，自有清新好句来。	1
孤峰高与碧霄齐，多少星辰入望低。何必骖鸾天外去，云深风定已忘机。	1
笔妙云林欲寄邻，家风未肯逐时新。嶙峋意与天机合，别境弘开望此人。	1
高致云林极自然，词人胸次即山川。大家小笔谁能会，尺幅犹开万里天。	1
绝世丰姿傲雪前，侬身虽瘦欲争妍。天寒地冷镕筋骨，历尽风霜不乞怜。	1
慈山风景似孤山，人去亭空鹤未还。犹幸一株冰雪洁，清香从不到人间。	1
毕竟天潢多隽才，笔端不着点尘埃。石涛本是明宗室，书画均从此脱胎。	1
石罅清泉流，仙源翠云锁。幽人性恬淡，携樽松阴坐。	1
影落深涧中，不辩物与我。何为憺忘归，此间无秦火。	1
春风一夜到衡阳，楚水燕山万里长。莫道春来便归去，江南虽好是他乡。	3
年去年来白发新，匆匆马上又逢春。关河底事空留客，岁月无情不贷人。	3
一寸丹心图报国，两行清泪为思亲。孤怀激烈难消遣，漫把金盘簇五辛。	3
江水三千里，家书十五行。行行无别语，只道早还乡。	3
三载重阳菊，开时不在家。何期今日酒，忽对故园花。	3
野旷云连树，天寒雁聚沙。登临无限意，何处望京华。	3
月升岩石巅，下照一溪烟。烟色如云白，流来野寺前。	3
开门惜夜景，矫首看霜天。谁见无家客，山中独不眠。	3
短焰剔残花，夜久边声寂。倦舞却闻鸡，暗觉青绫湿。	3
天水接冥蒙，一角西南白。欲渡浣花溪，远梦轻无力。	3
洛阳城边风起沙，征衫岁岁负年华。归途忽践杨柳影，春事已到芜菁花。	3
道路无穷几倾毂，牛羊既饱各知家。人生扰扰成底事，马上哦诗日又斜。	3
迢递三巴路，羁危万里身。乱山残雪夜，孤烛异乡人。	3
渐与骨肉远，转于僮仆亲。那堪正飘泊，明日岁华新。	3
百结愁肠郁不开，此生惆怅异乡来。思亲堂上茱初插，忆妹窗前句乍裁。	3
对菊难逢元亮酒，登楼愧乏仲宣才。良时佳节成辜负，旧日欢场半是苔。	3
鹧鸪声里夕阳西，陌上征人首尽低。遍地关山行不得，为谁辛苦尽情啼。	3
睡起无聊倚舵楼，瞿塘西望路悠悠。长江巨浪征人泪，一夜西风共白头。	3
寂寞枯枰响泬寥，秦淮秋老咽寒潮。白头灯影凉宵里，一局残棋见六朝。	3
杨花落尽子规啼，闻道龙标过五溪。我寄愁心与明月，随风直到夜郎西。	3
云山望断路茫茫，忆母思兄倍可伤。欲写尺书凭雁寄，生憎纸短话偏长。	3
罗衣消瘦怯春寒，案上楞严已不看。想得故园今夜月，更无人倚玉栏杆。	3
尽日吟诗愁肺肝，故园东望路漫漫。鱼书欲寄何由达，万叠山围六六滩。	3
芊芊芳草遍天涯，春色都从客里赊。恨煞此身归未得，故园辜负一番花。	3
阅尽沧桑万事空，何如归卧夕阳中。并州最是伤心地，四十馀年噩梦同。	3
迢递关山隔，家音久未通。故园何日返，绕膝话离衷。	3
欲把家书写，拈毫忍泪干。离情都怕诉，一概报平安。	3
隔海时时念故乡，几人健在几人亡。满头白发还乡去，只恐还乡又断肠。	3
满腹牢骚暗自伤，燕云吴树路茫茫。思亲步月常流泪，忆弟看花总断肠。	3
音信久稀鸿迹杳，家山远隔别情长。何时得叙天伦乐，把酒西园话石床。	3
江路迢迢江水长，桂花何事更飘香。年年八月中秋夜，独上高楼望故乡。	3
秋栏倚菊独飞觞，明月依稀映故乡。聊赖贪杯生一梦，困酲无那愈愁肠。	3
屏风围坐鬓毵毵，绛蜡摇光照莫酣。京国多年情尽改，忽听春雨忆江南。	3
何处它年寄此生，山中江上总关情。无端绕屋长松树，尽把风声作雨声。	3
江山信美非吾土，漂泊栖迟近百年。山舍墓田同水曲，不堪梦觉听啼鹃。	3
新烟着柳禁垣斜，杏酪分香俗共夸。白下有山皆绕郭，清明无客不思家。	3
卞侯墓下迷芳草，卢女门前映落花。喜得故人同待诏，拟沽春酒醉京华。	3
廿载吟怀落酒尊，萧萧白发镜中存。微官鸡肋初无味，旧梦莼鲈只独论。	3
君问归期未有期，巴山夜雨涨秋池。何当共剪西窗烛，却话巴山夜雨时。	2
相见时难别亦难，东风无力百花残。春蚕到死丝方尽，蜡炬成灰泪始干。	2
晓镜但愁云鬓改，夜吟应觉月光寒。蓬山此去无多路，青鸟殷勤为探看。	2
春江潮水连海平，海上明月共潮生。滟滟随波千万里，何处春江无月明。	2
江流宛转绕芳甸，月照花林皆似霰。空里流霜不觉飞，汀上白沙看不见。	2
江天一色无纤尘，皎皎空中孤月轮。江畔何人初见月，江月何年初照人。	2
人生代代无穷已，江月年年只相似。不知江月待何人，但见长江送流水。	2
白云一片去悠悠，青枫浦上不胜愁。谁家今夜扁舟子，何处相思明月楼。	2
可怜楼上月徘徊，应照离人妆镜台。玉户帘中卷不去，捣衣砧上拂还来。	2
此时相望不相闻，愿逐月华流照君。鸿雁长飞光不度，鱼龙潜跃水成文。	2
昨夜闲潭梦落花，可怜春半不还家。江水流春去欲尽，江潭落月复西斜。	2
斜月沉沉藏海雾，碣石潇湘无限路。不知乘月几人归，落月摇情满江树。	2
寄语天涯客，轻寒底用愁。春风来不远，只在屋东头。	2
霜余已失长淮阔，空听潺潺清颍咽。佳人犹唱醉翁词，四十三年如电抹。	2
草头秋露流珠滑，三五盈盈还二八。与余同是识翁人，惟有西湖波底月。	2
十五年前花月底，相从曾赋赏花诗。今看花月浑相似，安得情怀似往时。	2
几回花下坐吹箫，银汉红墙入望遥。似此星辰非昨夜，为谁风露立中宵。	2
缠绵思尽抽残茧，宛转心伤剥后蕉。三五年时三五月，可怜杯酒不曾消。	2
关山三五月，客子忆秦川。思妇高楼上，当窗应未眠。	2
星旗映疏勒，云阵上祁连。战气今如此，从军复几年。	2
霸才沉寂无王猛，豪气摧残老计东。友似倾城难再得，士当负俗分奇穷。	2
燕莺弦上百千语，桃李尊前一再风。泼眼春光浑似梦，行吟惘惘与谁同。	2
梦饶关西旧战场，迂回大队过咸阳。白头夫妇白头泪，亲见阿婆作艳装。	2
力尽重瞳霸气消，楚歌声里恨迢迢。贞魂化作原头草，不逐东风入汉郊。	2
新月曲如眉，未有团圞意。红豆不堪看，满眼相思泪。	2
终日劈桃穰，人在心儿里。两朵隔墙花，早晚成连理。	2
三蜀澄清郡政闲，登楼携酌日跻攀。顿觉胸怀无俗事，回看掌握是人寰。	2
滩声曲折涪州水，云影低衔富乐山。行雁南飞似乡信，忽然西笑向秦关。	2
夫戍边关妾在吴，西风吹妾妾忧夫。一行书信千行泪，寒到君边衣到无。	2
桂叶双眉久不描，残妆和泪污红绡。长门尽日无梳洗，何必珍珠慰寂寥。	2
三年耀武群雄服，一日回銮万国春。南北通欢永无事，谢恩归去老陪臣。	2
当时避地乾坤窄，此地安家日月长。草色几经坛杏改，浪花犹带洞庭香。	2
两城相对峙，一水向东流。今夜素娥月，何年黄鹤楼。	2
悠悠兰棹晚，渺渺荻花秋。无奈柔肠断，关山总是愁。	2
夜长不得眠，明月何灼灼。想闻散唤声，虚应空中诺。	2
忆梅下西洲，折梅寄江北。单衫杏子红，双鬓鸦雏色。	2
惆怅彩云飞，碧落知何许。不见合欢花，空倚相思树。	4
总是别时情，那待分明语。判得最长宵，数尽厌厌雨。	4
举案已无妇，应门仅有僮。飘零画眉笔，悽惨妒花风。	4
青雀鸣台上，孤鸾泣镜中。祗应念恩爱，难作鼓盆翁。	4
夫子沧洲逸，相逢叹黍离。可怜逃难后，更赋悼亡诗。	4
尘土埋琼树，霜风凋玉芝。廿年琴瑟好，弦断为君悲。	4
什么社会什么诗，你画葫芦我发痴。你我相交五十载，输赢何止百盘棋。	4
新民报副刊文学，商务印书馆女儿。八宝山前红百合，怨天风雨吊来迟。	4
光阴弹指太匆匆，好景都教在梦中。记否画栏同倚处，数残花信几番风。	4
泪洒愁城百念灰，浮生泡影费疑猜。伤心纵有相思句，鸿雁无方到夜台。	4
相思何必太伤情，未了今生拟再生。自古佳人难到老，须知日月有亏盈。	4
今生命薄不逢辰，百劫千磨是此身。心绝万缘无别念，早归泉下伴亡人。	4
支离无奈度韶光，一日浑如一岁长。却恨黄泉音讯杳，空挥双泪断愁肠。	4
一丸凉月照婵娟，梦里音容尚宛然。安得终宵天不曙，与君还可暂团圆。	4
鸭炉香冷夜三更，唧唧虫声四壁生。满地花阴人不见，曲栏杆外月空明。	4
回思往事已凄凉，病骨恹恹懒下床。一任菱花尘渍满，久慵膏沐久慵妆。	4
举目山河欲断魂，心萦往事恨难论。尘封鸾镜慵梳洗，袖角襟前尽泪痕。	4
一曲离鸾泪暗弹，何堪今日影成单。伤心记得当年事，月夕花晨共倚栏。	4
清宵枕畔泪盈巾，幸有灵魂间可亲。更添晓钟初动候，梦回不见玉楼人。	4
无计寻君再唱随，暌违两地莫齐眉。寸心记得临终语，嘱我殷勤抚幼儿。	4
物是人非可奈何，思君终日泪成河。不知镜破今胡早，翻恨前生罪孽多。	4
妆台惨淡久生尘，两鬓蓬松泪满巾。我忒怜卿卿惜我，伤心愁对镜中人。	4
孤灯照雨助愁思，形影凄凉守穗帷。君太无情抛我去，男婚女嫁独支持。	4
怕看月照画眉窗，映得空房影不双。恨煞黄泉难共到，茕茕有泪对寒釭。	4
一盏清茶一瓣香，儿啼女哭绕灵床。问君底事心何忍，不管吾家事短长。	4
卅年鸾凤竟分离，恨不潜身入地随。冥路可怜今已隔，痴心犹日盼君归。	4
斯人已云逝，我尚婴市喧。何当拂尘去，难觅桃花源。	4
之子未偕老，耄年成独翁。萧斋做榜样，百岁称诗雄。	4
宽厚怜儿女，辛劳只为家。安贫衣食简，更不事铅华。	4
平生多俊语，嬉笑发心源。可恸医治苦，临危难一言。	4
日日隔窗望，不由相爱深。戏书情义绝，几度试卿心。	4
永念新婚夜，心声未尽倾。问卿昔日事，敛掩到三更。	4
五十馀年梦，今朝尽化烟。情缘终隐秘，追忆到婚前。	4
错作愚人妇，聪明未发挥。若教恩遇好，才慧定生辉。	4
之子去何急，临终难一言。空随灶神去，下界费招魂。	4
我妻先我去，我泪日滂沱。死后诚非易，艰难家事多。	4
三十三秋患难将，于飞莫更羡鸳鸯。心惊锦翼翛翛折，目送苍烟缕缕飏。	4
散去双鹣馀只影，归来一室独回肠。当年许与同生死，信誓如山何日偿。	4
隼鹯侧目逼同林，南国惊飞失路禽。一月翻澜风急袭，三秋茹苦病潜侵。	4
宿疴直与棼丝似，多难终教大限临。不异顿遭豺虎噬，追思往事恨难禁。	4
黄金随手掷纷纷，犹恐迂疏薄待人。搜箧典钗无吝色，施衣推食有馀仁。	4
持家独任辛勤事，刻己浑忘病苦身。检点巾箱何物在，破衫遗帨是殊珍。	4
方寸澄明月曜辉，相夫原不仅无违。从容为我排危难，宛转凭君判是非。	4
力疾暂教私爱割，唱随终与正途归。从今报国循遗意，何惜鳏鱼一命微。	4
杭州吴郡秣陵关，菲岛申江巴子山。到处循循能启诱，诸生济济共跻攀。	4
乱离督课防虚度，爱抚从心戒假颜。愧我多年谈教育，诒谋今更叹才悭。	4
幼承庭训崇基督，长习英文赴上都。识破攻心原诈术，便甘违教返迷途。	4
弥留不易无神论，慰藉何劳续命符。抛却牙牌休再抹，梦中犹恐笑愚夫。	4
茂苑春光欲老时，垂青谁似小姑痴。不嫌枯寂亏生气，偏遣芳馨活故枝。	4
万里远离名教网，百年牢繫爱情丝。人生今日曾何有，踽踽徒吟残破诗。	4
万木萧条百草蔫，顿惊红玉燬蓝田。烟飞浩瀚三千界，病扰膏肓十二年。	4
回首高唐真是梦，从今恨海不胜填。但教亦早成灰烬，一钵相盛无间然。	4
半世清贫我负卿，耕前锄后忆生平。凝眸碧海心千结，翘首黄泉路几程。	4
怕向潇湘寻旧迹，何期岭峤泣新茔。可怜四十三年梦，留得天涯未了情。	4
也得双栖逾古稀，画中乌鹊尚南飞。墨缘未共尘缘尽，笔力偏随酒力微。	4
路入泉台晴抑雨，魂游阆苑是耶非。夜阑读罢潘郎赋，冷月幽光透素帏。	4
厄闰黄杨讵足哀，文场艺苑两非才。风中缱绻蜂随蝶，雪里依偎竹伴梅。	4
浊酒有情还化泪，相思无奈未成灰。伤心庭院芙蓉树，不入丹青枉自开。	4
当年江夏结青卢，蛰伏南陬老海隅。倦鸟终无巢共寄，涸鱼空有沫相濡。	4
牛栏未忘牛衣冷，鹤洞初惊鹤影孤。泪眼乡关何处是，灯前长看荔枝图。	4
去国五千里，同心二十年。可堪垂老别，虚冀再生缘。	4
世难经铜马，春山哭杜鹃。花朝第一泪，人异月华圆。	4
一梦风吹过，朝昏空影堂。不眠欹永昼，加病记重阳。	4
忽忽疑君在，悠悠去日长。燕山五千里，春雁正还乡。	4
老泪书难断，全家夜举哀。一棺三日隔，同穴百年来。	4
复楚情何极，亡秦气未平。雄风清角劲，落日大旗明。	5
缟素酬家国，戈船决死生。胡笳千古恨，一片月临城。	5
战苦难酬国，仇深敢忆家。一身存汉腊，满目渺胡沙。	5
落月翻旗影，清霜冷剑花。六军浑散尽，半夜起悲笳。	5
一旅同仇谊，三秋故主怀。将星沉左辅，卿月隐中台。	5
东阁尘宾幕，西征愧赋才。月明笳鼓切，今夜为谁哀。	5
浩气还太虚，丹心照千古。生平未报国，留作忠魂补。	5
十年驱驰海色寒，孤臣于此望宸銮。繁霜尽是心头血，洒向千峰秋叶丹。	5
小筑暂高枕，忧时旧有盟。呼樽来揖客，挥麈坐谈兵。	5
云护牙签满，星含宝剑横。封侯非我意，但愿海波平。	5
凿开混沌得乌金，藏蓄阳和意最深。爝火燃回春浩浩，洪炉照破夜沉沉。	5
鼎彝元赖生成力，铁石犹存死后心。但愿苍生俱饱暖，不辞辛苦出山林。	5
年去年来白发新，匆匆马上又逢春。关河底事空留客，岁月无情不贷人。	5
一寸丹心图报国，两行清泪为思亲。孤怀激烈难消遣，漫把金盘簇五辛。	5
匹马南来渡浙河，汴城宫阙远嵯峨。中兴诸将谁降敌，负国奸臣主议和。	5
黄叶古祠寒雨积，清山荒冢白云多。如何一别朱仙镇，不见将军奏凯歌。	5
寸寸山河寸寸金，侉离分裂力谁任。杜鹃再拜忧天泪，精卫无穷填海心。	5
不惜千金买宝刀，貂裘换酒也堪豪。一腔热血勤珍重，洒去犹能化碧涛。	5
万里乘风去复来，只身东海挟春雷。忍看图画移颜色，肯使江山付劫灰。	5
浊酒不销忧国泪，救时应仗出群才。拼将十万头颅血，须把乾坤力挽回。	5
军歌应唱大刀环，誓灭胡奴出玉关。只解沙场为国死，何须马革裹尸还。	5
春愁难遣强看山，往事惊心泪欲潸。四百万人同一哭，去年今日割台湾。	5
绝域从军计惘然，东南幽恨满词笺。一箫一剑平生意，负尽狂名十五年。	5
出门一笑莫心哀，浩荡襟怀到处开。时事难从无过立，达官非自有生来。	5
风涛回首空三岛，尘壤从头数九垓。休信儿童轻薄语，嗤他赵老送灯台。	5
力微任重久神疲，再竭衰庸定不支。苟利国家生死以，岂因祸福避趋之。	5
谪居正是君恩厚，养拙刚于戍卒宜。戏与山妻谈故事，试吟断送老头皮。	5
海角崖山一线斜，从今也不属中华。更无鱼腹捐躯地，况有龙涎泛海槎。	5
望断关河非汉帜，吹残日月是胡笳。嫦娥老大无归处，独俺银轮哭桂花。	5
寂寞枯枰响泬寥，秦淮秋老咽寒潮。白头灯影凉宵里，一局残棋见六朝。	5
三年羁旅客，今日又南冠。无限山河泪，谁言天地宽。	5
已知泉路近，欲别故乡难。毅魄归来日，灵旗空际看。	5
何处它年寄此生，山中江上总关情。无端绕屋长松树，尽把风声作雨声。	5
徒把金戈挽落晖，南冠无奈北风吹。子房本为韩仇出，诸葛宁知汉祚移。	5
云暗鼎湖龙去远，月明华表鹤归迟。不须更上新亭望，大不如前洒泪时。	5
高田如楼梯，平田如棋局。白鹭忽飞来，点破秧针绿。	6
绿池芳草满晴波，春色都从雨里过。知是人家花落尽，菜畦今日蝶来多。	6
路回临石岸，树老出墙根。野水合诸涧，桃花成一村。	6
呼鸡过篱栅，行酒尽儿孙。老矣吾将隐，前峰恰对门。	6
少无适俗韵，性本爱丘山。误落尘网中，一去三十年。	6
羁鸟恋旧林，池鱼思故渊。开荒南野际，守拙归园田。	6
方宅十余亩，草屋八九间。榆柳荫后檐，桃李罗堂前。	6
暧暧远人村，依依墟里烟。狗吠深巷中，鸡鸣桑树颠。	6
户庭无尘杂，虚室有余闲。久在樊笼里，复得返自然。	6
野外罕人事，穷巷寡轮鞅。白日掩荆扉，虚室绝尘想。	6
时复墟曲中，披草共来往。相见无杂言，但道桑麻长。	6
桑麻日已长，我土日已广。常恐霜霰至，零落同草莽。	6
种豆南山下，草盛豆苗稀。晨兴理荒秽，带月荷锄归。	6
道狭草木长，夕露沾我衣。衣沾不足惜，但使愿无违。	6
久去山泽游，浪莽林野娱。试携子侄辈，披榛步荒墟。	6
徘徊丘垄间，依依昔人居。井灶有遗处，桑竹残朽株。	6
借问采薪者，此人皆焉如。薪者向我言，死没无复余。	6
一世异朝市，此语真不虚。人生似幻化，终当归空无。	6
新蝉满树夕阳斜，半亩蔬香老圃家。荚破鸟衔篱下豆，叶黄虫蚀陇头瓜。	6
途穷生事皆如此，世乱征徭未有涯。况复春霖伤早稻，空仓枉自待鸣枷。	6
高原西北风，木叶何莽莽。素雪折林筱，中夜发寒响。	6
所恃新谷播，根荄得所养。枯桑羔羊肥，会此朋酒飨。	6
虽当集归子，亦复序少长。醉来绳床卧，多得尘外赏。	6
散发当微凉，林木暧朝景。流连溪上花，忽见青山影。	6
何处求黄虞，结念在庐井。邻翁日夕过，为言当习静。	6
有田付孙子，租税出半顷。卧听水车声，俟此清昼永。	6
閒居终日掩柴扉，但喜入山采紫芝。谷口清风能解愠，涧中流水似吟诗。	6
浮云漠漠迷来路，野雀依依傍故枝。忽值樵夫松下语，满林落日竟忘归。	6
书卷多情似故人，晨昏忧乐每相亲。眼前直下三千字，胸次全无一点尘。	7
活水源流随处满，东风花柳逐时新。金鞍玉勒寻芳客，未信我庐别有春。	7
诗界千年靡靡风，兵魂销尽国魂空。集中什九从军乐，亘古男儿一放翁。	7
我皇即位初，辅导资贤王。进贤宰相事，首举讲官良。	7
妙选十二辈，刘侯何卬卬。燕坐抱冰翁，独许侯文章。	7
深心纪纲地，讽议回肝肠。称叹不去口，手抚霜髯长。	7
哀哉元祐政，朝露事不常。阴壬遂渐进，群儿揽天纲。	7
张公起抗争，呕血去堂堂。啁啾见孤凤，百忧瘏一吭。	7
处人骨肉间，苦口非激扬。至诚无不动，乍起旋迷盲。	7
我时数周旋，相对忧旁皇。但言臣力竭，无药回膏肓。	7
天地猝翻覆，流言破斧斨。掩袂出国门，无状徒自伤。	7
终始义不负，此志日月光。幽幽东海庐，读书穴匡床。	7
龙潜自成德，天意方微茫。披图感往事，北望涕浪浪。	7
瀑流千尺射巃嵷，严壑幽深隐绿茸。日踏披云台上路，满山开遍杜鹃红。	7
高士祠中曾小住，扪萝日上妙高台。白云无尽先生去，洞口云飞我又来。	7
仙馆清斋读道书，黄庭写罢證真如。放生记辍周颙馔，池上云泉看巨鱼。	7
